"cn","plotclass"
22330861010478,1
175742389010854,1
175742392010854,2
175742402010854,1
175742455010854,1
175742471010854,1
81658045010478,1
175742906010854,2
175742919010854,1
175742931010854,1
175742709010854,2
22346579010478,2
38892224010478,3
175742721010854,3
38894072010478,1
38894264010478,1
22346720010478,3
22337363010478,3
38895518010478,3
139994787010854,2
38896319010478,1
106314332010478,1
106277003010478,3
29101905010478,2
106277066010478,3
106277205010478,1
106277408010478,1
38950295010478,2
22331780010478,2
139994550010854,1
22331877010478,2
22334956010478,3
175742494010854,1
38951894010478,3
38952219010478,1
22302624010478,2
175742499010854,3
139994562010854,1
175742508010854,1
175742512010854,2
106339039010478,1
38954057010478,3
175742519010854,1
22333644010478,1
175742338010854,3
106321476010478,1
38855251010478,1
139994979010854,1
22301809010478,1
106311811010478,1
139994981010854,3
175742958010854,2
22342815010478,3
148516717010478,3
106312090010478,2
22342866010478,1
22303426010478,1
38870306010478,1
175742599010854,3
22343874010478,1
148438676010478,1
106287250010478,2
106290359010478,2
148500226010478,3
106298143010478,2
106299258010478,3
139994848010854,3
139994853010854,2
106300206010478,2
106303232010478,2
106304024010478,3
106304315010478,3
22338522010478,3
106305606010478,2
38946885010478,3
106337778010478,3
175742498010854,1
38952567010478,1
38952699010478,1
106312177010478,1
38857486010478,3
38857650010478,3
81623819010478,3
22332792010478,3
22336205010478,2
38871335010478,3
22345615010478,1
148490477010478,1
22303505010478,2
175742608010854,1
38872938010478,2
139994673010854,2
38874349010478,3
38874574010478,2
106275462010478,3
38874998010478,2
106275687010478,1
106299457010478,2
81613644010478,2
175742801010854,2
175742803010854,1
22347405010478,2
81614377010478,2
22300733010478,1
139994851010854,1
148504819010478,2
22300771010478,3
139994855010854,3
139994695010854,2
139994702010854,2
106277741010478,2
175742649010854,3
81604233010478,3
22346076010478,2
139994706010854,1
175742180010854,2
148439820010478,2
139994791010854,2
38896768010478,1
81610057010478,2
38897615010478,1
148500584010478,1
175742747010854,3
106296310010478,1
106296373010478,3
139994911010854,3
148510677010478,1
22301301010478,3
38881174010478,1
81604470010478,2
175742656010854,1
148494517010478,1
148494631010478,2
139994712010854,3
175742670010854,3
22346259010478,1
175742678010854,2
38886068010478,2
148453321010478,1
22346968010478,1
22346973010478,2
38901893010478,2
81611315010478,2
148501739010478,1
148501779010478,1
106297553010478,3
148501984010478,1
38904711010478,3
81612741010478,2
38905327010478,2
175742789010854,2
81613229010478,2
175742757010854,1
81657041010478,2
139994961010854,1
139994860010854,1
38912072010478,3
148511669010478,3
106305974010478,2
139994924010854,2
175742897010854,3
106306389010478,1
38845678010478,1
38845927010478,1
22338749010478,3
148512841010478,2
22342473010478,3
106307735010478,2
38848325010478,1
148513213010478,2
81625715010478,1
38849027010478,2
139994950010854,3
175742922010854,2
81625899010478,3
81661590010478,3
175742449010854,2
139994515010854,2
148454121010478,2
81662001010478,1
81662914010478,1
38948825010478,2
106322800010478,3
148444368010478,2
148444650010478,1
38937666010478,1
22333946010478,1
106324504010478,3
175742372010854,2
38939931010478,3
106325363010478,3
38940576010478,2
81657349010478,1
22331094010478,2
148448113010478,2
38940836010478,3
38941027010478,3
148448589010478,3
106326770010478,3
22335719010478,1
38957057010478,1
22335741010478,2
38957252010478,3
81668321010478,2
139994608010854,3
38866672010478,1
81620553010478,3
81609559010478,3
81644225010478,3
22304974010478,3
81646665010478,2
81647442010478,1
22305292010478,3
81653621010478,2
81655179010478,1
106313782010478,2
106283608010478,3
81605368010478,2
22346190010478,3
22346222010478,3
106285531010478,2
148495810010478,2
175742679010854,1
106286306010478,1
139994737010854,3
22346364010478,1
81606892010478,1
175742690010854,2
38928101010478,1
139994348010854,2
106317077010478,3
38929034010478,2
106317758010478,2
22350222010478,3
38922033010478,1
81640481010478,1
106335487010478,3
38922933010478,3
175742189010854,3
81636951010478,1
106331636010478,3
38917737010478,3
106331699010478,2
38917906010478,3
139994252010854,3
106332055010478,3
38918251010478,1
81637727010478,1
139994261010854,1
22305917010478,2
148456208010478,1
139994266010854,2
22305954010478,3
175742206010854,1
22349469010478,1
106333426010478,2
22306018010478,3
106334391010478,2
22332827010478,2
148457809010478,1
148458043010478,3
148514753010478,2
81627664010478,1
38854145010478,2
22339029010478,2
175742175010854,1
38854939010478,3
81628496010478,2
81609975010478,3
175742811010854,2
148504292010478,2
22337988010478,3
175742812010854,1
175742813010854,1
38911008010478,3
139994852010854,2
81614685010478,3
38879059010478,1
38879241010478,2
139994705010854,3
38880607010478,1
139994707010854,2
38880999010478,1
148458941010478,2
175742233010854,1
148455550010478,1
38918753010478,3
22339706010478,2
38919579010478,1
106333315010478,2
38920051010478,3
22349621010478,1
106334611010478,2
38921830010478,2
106334913010478,1
38923120010478,2
38923321010478,2
175742242010854,1
38902745010478,3
81611613010478,3
106297864010478,3
148502377010478,2
139994836010854,1
38908105010478,1
106341343010478,3
175742259010854,2
139994871010854,2
22301184010478,2
81626589010478,3
81628021010478,3
81628881010478,1
81629341010478,2
106266420010478,1
106266827010478,2
106339363010478,3
106267354010478,2
148446307010478,2
22340204010478,2
148448650010478,3
106327441010478,3
106329914010478,2
106316002010478,3
106316354010478,1
106316541010478,1
38921706010478,3
175742229010854,1
106335654010478,2
22350237010478,1
106318987010478,2
175742317010854,2
175742319010854,2
175742324010854,3
148492218010478,2
22303733010478,3
175742867010854,3
81619946010478,3
22348304010478,1
81620156010478,1
81620244010478,1
39025684010478,2
175742468010854,2
81654462010478,1
106323349010478,2
38937455010478,1
106323413010478,2
139994428010854,2
81655575010478,1
139994437010854,3
175742380010854,2
22331028010478,1
22331042010478,3
81656890010478,3
175742386010854,3
106325502010478,3
148448034010478,3
81657286010478,2
38941844010478,1
38941997010478,1
81657978010478,1
139994458010854,2
139994980010854,2
148516389010478,2
175742960010854,1
81629063010478,1
148517730010478,1
106312707010478,1
148517803010478,3
38858309010478,2
38858445010478,1
81630004010478,2
38859367010478,2
139995015010854,1
38863078010478,1
38866122010478,1
81605960010478,3
29104341010478,2
175742657010854,2
81641406010478,2
148492501010478,2
148502746010478,3
81613163010478,3
106299078010478,2
106299638010478,3
148503540010478,3
38909646010478,2
148503712010478,3
22347400010478,2
148504041010478,3
139994850010854,3
22345508010478,2
22300723010478,1
22300728010478,2
38910897010478,1
148493910010478,3
175742647010854,3
22346040010478,3
38879945010478,1
175742650010854,3
38880313010478,2
22346096010478,2
38881370010478,1
106284494010478,2
106284571010478,1
148495089010478,2
139994718010854,1
148495235010478,3
106284724010478,2
81604995010478,1
106285206010478,2
22304049010478,2
175742669010854,3
38885374010478,2
81605860010478,3
175742677010854,1
106286212010478,3
81646054010478,3
81632908010478,2
106297621010478,1
148502420010478,1
106302352010478,1
148512223010478,3
106308163010478,1
106309051010478,3
106309767010478,3
106310145010478,3
148516921010478,2
148517900010478,3
148509479010478,1
22338467010478,1
139994904010854,3
81638980010478,2
22306050010478,1
81657178010478,1
175742437010854,1
106337252010478,3
139994542010854,2
148464247010478,2
106338268010478,1
81664990010478,2
175742500010854,3
148464834010478,1
139994563010854,2
175742502010854,3
175742129010854,3
38939639010478,1
175742433010854,1
175742527010854,3
139994703010854,3
81612931010478,1
148508601010478,2
22345749010478,3
139994920010854,1
175742503010854,2
148496132010478,3
38885947010478,3
81606286010478,2
139994735010854,3
38886793010478,3
38887120010478,3
139994443010854,1
81656965010478,2
148446756010478,2
148448285010478,2
22302653010478,3
22331993010478,2
39026027010478,3
175742510010854,3
38953479010478,1
81666457010478,1
38954907010478,1
139994586010854,1
139994588010854,2
38942165010478,2
106327097010478,2
38942560010478,3
175742403010854,2
106313874010478,2
148460089010478,3
38930513010478,3
139994372010854,1
38931191010478,2
175742316010854,2
38932084010478,1
22330526010478,2
38932919010478,1
139994385010854,2
81647868010478,2
22305264010478,2
81648583010478,1
38934322010478,3
38934572010478,1
106321071010478,3
148442851010478,2
139994404010854,1
139994408010854,2
175742350010854,2
106321950010478,1
139994411010854,1
139994253010854,3
22330447010478,3
175742323010854,3
22304731010478,3
139994457010854,1
22332177010478,3
22332211010478,2
139994470010854,3
22306701010478,1
38944192010478,3
38944488010478,2
38944808010478,3
139994475010854,3
139994477010854,1
22331359010478,3
175742424010854,1
175742161010854,1
38856836010478,3
139994987010854,3
106312337010478,3
38857184010478,2
148517336010478,2
22301912010478,3
22301917010478,3
139994995010854,3
38858539010478,1
148434735010478,1
38859469010478,1
139995006010854,2
38860589010478,3
81631014010478,3
81631676010478,1
106266327010478,1
38862793010478,1
38863511010478,2
38864350010478,2
139995027010854,1
175742532010854,2
175742536010854,1
106340386010478,2
175742540010854,2
175742141010854,1
22332315010478,3
38957644010478,1
81668873010478,3
148488013010478,3
106342633010478,1
139994626010854,2
148488472010478,3
139994629010854,1
38865699010478,2
139994638010854,3
38867461010478,3
175742586010854,3
81627112010478,2
106310011010478,3
22346327010478,2
106286383010478,1
175742686010854,1
148496651010478,2
81613731010478,2
38910001010478,3
39026641010478,1
175742809010854,3
139994849010854,3
81614270010478,1
106300086010478,2
106300147010478,1
81603568010478,1
81603888010478,1
148494364010478,3
81604701010478,2
175742661010854,2
22346149010478,2
175742662010854,1
38882959010478,1
139994734010854,3
38886298010478,3
106286601010478,2
148496519010478,3
39026552010478,1
106299523010478,2
81613863010478,3
139994841010854,2
38909801010478,3
106286675010478,3
175742581010854,2
175742151010854,1
175742462010854,2
148492899010478,2
139994715010854,3
106287071010478,2
106294442010478,3
175742933010854,2
22300795010478,3
81615509010478,2
139994862010854,2
38910598010478,2
148504576010478,2
38911231010478,3
38879775010478,3
22346103010478,1
38881676010478,2
148494710010478,1
81604807010478,3
38884158010478,3
81605460010478,3
148495508010478,3
175742673010854,1
139994726010854,2
106329606010478,1
38945756010478,1
175742447010854,1
148516307010478,1
148517178010478,1
139994430010854,2
22305670010478,3
22330946010478,1
38939586010478,1
175742379010854,3
106324923010478,3
106325165010478,3
139994445010854,1
106325430010478,3
148448376010478,3
39025400010478,3
139994455010854,3
38942070010478,3
175742398010854,1
38943351010478,3
139994467010854,2
81658807010478,2
148450441010478,1
175742245010854,2
175742182010854,2
175742171010854,3
38924447010478,3
38924754010478,1
22347534010478,2
38912608010478,3
38912906010478,3
148505920010478,2
148506109010478,2
22347623010478,3
139994877010854,2
139994878010854,2
175742842010854,3
38925262010478,1
106315113010478,2
38925777010478,2
175742260010854,3
22333120010478,3
175742265010854,2
106315867010478,3
39024825010478,1
81629437010478,3
38848840010478,1
38849779010478,2
22342574010478,3
38886952010478,3
175742687010854,2
139994739010854,2
175742145010854,2
175742696010854,3
22332729010478,3
106270053010478,3
139994654010854,2
22345620010478,3
81600790010478,2
81602071010478,1
22349528010478,1
139994671010854,3
175742645010854,1
139994676010854,2
106275798010478,3
81602332010478,3
81602568010478,1
139994681010854,3
38876096010478,2
38876646010478,2
22345863010478,1
139994692010854,3
38887650010478,1
175742693010854,2
139994742010854,3
175742695010854,1
38888576010478,1
38905875010478,1
22347271010478,3
139994840010854,2
38909162010478,2
81612222010478,1
22300519010478,2
38870596010478,1
38871246010478,3
106343085010478,3
38865978010478,1
175742575010854,3
81670677010478,3
81627466010478,1
38853061010478,2
139994971010854,1
38853487010478,2
38898555010478,1
81623896010478,3
81624432010478,1
106307828010478,2
22302056010478,1
81632988010478,1
106296829010478,3
38901455010478,2
175742772010854,2
22347107010478,1
22307070010478,1
139994881010854,2
175742846010854,2
148507057010478,2
148508443010478,1
106304503010478,1
139994834010854,1
106299179010478,3
148503297010478,3
175742148010854,2
22337968010478,3
22345119010478,2
148501250010478,2
175742778010854,2
148502018010478,1
175742779010854,3
81612125010478,2
81612178010478,3
38904582010478,1
175742782010854,1
175742328010854,2
175742330010854,1
81647953010478,3
22330606010478,3
148442216010478,1
106321132010478,2
139994398010854,2
81652898010478,3
139994407010854,3
38935404010478,3
38935495010478,3
38935883010478,2
81611015010478,2
139994822010854,2
22347079010478,2
38902455010478,2
38902603010478,2
38902993010478,2
81611865010478,3
38903940010478,1
148502202010478,2
38903774010478,2
38904418010478,3
139994832010854,2
106265062010478,2
106265225010478,2
106265680010478,2
175742351010854,1
106322059010478,2
81653323010478,1
139994590010854,2
106339907010478,1
81667760010478,3
38956494010478,1
106341625010478,1
148486924010478,2
81619069010478,1
139994522010854,1
106336135010478,2
106336491010478,1
175742467010854,3
22333863010478,3
175742360010854,2
106323185010478,1
81654371010478,1
38937215010478,2
106323665010478,3
106323803010478,2
38937863010478,3
38885121010478,1
139994727010854,1
106285674010478,2
106285781010478,2
22346317010478,1
106286482010478,2
148496555010478,3
81662244010478,1
81663642010478,2
22302943010478,2
106340778010478,3
81601034010478,3
81609761010478,3
139994367010854,1
148448703010478,1
139994306010854,1
148497692010478,3
139994966010854,2
139994967010854,2
38852931010478,1
38853614010478,2
139994973010854,2
175742945010854,3
81628136010478,1
175742953010854,2
139994982010854,1
38855859010478,1
106311914010478,2
81629003010478,3
175742800010854,2
81613803010478,3
29102734010478,3
175742808010854,3
22337973010478,3
106299801010478,2
